loss,accuracy,val_loss,val_accuracy
1.679916262626648,0.3844233751296997,1.4958199262619019,0.3969046473503113
1.6739928722381592,0.4045182168483734,1.4561392068862915,0.40239641070365906
1.6700658798217773,0.4201198220252991,1.2462822198867798,0.5307039618492126
1.650199294090271,0.41562655568122864,1.420796513557434,0.4378432333469391
1.6828662157058716,0.4118821620941162,1.5640320777893066,0.4118821620941162
1.7265797853469849,0.38192710280418396,1.8947370052337646,0.11832251399755478
1.6471413373947144,0.44370943307876587,1.797313928604126,0.2151772379875183
1.666569709777832,0.4037693440914154,1.545927882194519,0.4293559789657593
1.6476061344146729,0.41749873757362366,1.3937913179397583,0.4533200263977051
1.6414451599121094,0.4247379004955292,1.2404932975769043,0.5177234411239624
1.6429202556610107,0.41437843441963196,1.4109152555465698,0.41088366508483887
1.6432254314422607,0.41974538564682007,1.4787471294403076,0.42486271262168884
1.6417442560195923,0.4184972643852234,1.4355729818344116,0.4293559789657593
1.687682867050171,0.3906640112400055,1.269893765449524,0.49975037574768066
1.6536622047424316,0.4011482894420624,1.4229737520217896,0.434348464012146
1.6269199848175049,0.4184972643852234,1.419350028038025,0.451323002576828
1.665839433670044,0.42261606454849243,1.4046387672424316,0.4428357481956482
1.6480618715286255,0.42249125242233276,1.5080798864364624,0.40089866518974304
1.6608952283859253,0.4100099802017212,1.3040956258773804,0.4942586123943329
1.6663817167282104,0.36794808506965637,1.720092535018921,0.23964053392410278
1.6468708515167236,0.42636045813560486,1.416939616203308,0.4308537244796753
1.6422253847122192,0.41600099205970764,1.625519871711731,0.3349975049495697
1.630265235900879,0.4258612096309662,1.8398339748382568,0.2940589189529419
1.6505188941955566,0.40439340472221375,1.8236325979232788,0.2531203329563141
1.6391905546188354,0.41200700402259827,1.6255080699920654,0.3474787771701813
1.6238101720809937,0.416250616312027,1.4790022373199463,0.40289565920829773
1.6480677127838135,0.3972790837287903,1.2524693012237549,0.5336994528770447
1.6439296007156372,0.39927607774734497,1.5169509649276733,0.4033949077129364
1.6198185682296753,0.43921616673469543,1.2653157711029053,0.5431852340698242
1.6386423110961914,0.4222416281700134,1.638413667678833,0.38042935729026794
1.6119462251663208,0.43110334873199463,1.4692562818527222,0.44183725118637085
1.5967233180999756,0.4184972643852234,1.4316041469573975,0.42835745215415955
1.5942857265472412,0.43946579098701477,1.5242222547531128,0.3474787771701813
1.637543797492981,0.3821767270565033,1.3583908081054688,0.4323514699935913
1.6188400983810425,0.4308537244796753,1.4500713348388672,0.4118821620941162
1.6496485471725464,0.4127558767795563,1.351209044456482,0.4842735826969147
1.6266828775405884,0.4072641134262085,1.4224954843521118,0.46779829263687134
1.6054011583328247,0.43572142720222473,1.4121853113174438,0.449825257062912
1.613208293914795,0.4218671917915344,1.4681992530822754,0.3764353394508362
1.6081733703613281,0.4308537244796753,1.607912540435791,0.3569645583629608
1.6044585704803467,0.4307289123535156,1.4258649349212646,0.46080878376960754
1.5842162370681763,0.44420868158340454,1.8391660451889038,0.1557663530111313
1.5835124254226685,0.4297304153442383,1.4019665718078613,0.4568147659301758
1.5720641613006592,0.44183725118637085,1.4633127450942993,0.42685970664024353
1.5510066747665405,0.44221168756484985,1.3493832349777222,0.4857713282108307
1.5659387111663818,0.4246130883693695,1.6633998155593872,0.38392412662506104
1.6014026403427124,0.42099350690841675,1.5633875131607056,0.36994507908821106
1.580946922302246,0.43372440338134766,1.317444920539856,0.5441837310791016
1.584803581237793,0.4443334937095642,2.303514003753662,0.1522715985774994
1.6149510145187378,0.4135047495365143,1.1755558252334595,0.5751373171806335
1.5508670806884766,0.4432101845741272,1.592997431755066,0.38691961765289307
1.556193232536316,0.43834248185157776,1.3290178775787354,0.4663005471229553
1.535505771636963,0.4400898516178131,1.3077223300933838,0.5222166776657104
1.5018564462661743,0.45806291699409485,1.5447285175323486,0.3979031443595886
1.5204799175262451,0.4465801417827606,1.2791370153427124,0.530204713344574
1.4938682317733765,0.46692460775375366,1.924539566040039,0.11882176995277405
1.559687852859497,0.4571892023086548,1.5229570865631104,0.44033947587013245
1.5110992193222046,0.433974027633667,1.7630983591079712,0.2770843803882599
1.500237226486206,0.44882676005363464,1.7274500131607056,0.282076895236969
1.5710108280181885,0.40713930130004883,1.4386067390441895,0.43634548783302307
1.440774917602539,0.45931103825569153,1.2445346117019653,0.5501747131347656
1.4763625860214233,0.45119819045066833,1.485020399093628,0.4153769314289093
1.4609112739562988,0.4635546803474426,1.6813852787017822,0.29156264662742615
1.4646315574645996,0.4614328444004059,1.2703689336776733,0.5267099142074585
